         MJD         m       dm     uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57794.512274 18.343209      NaN    32.0    45.0   o  0.0   1.18 210.92212 54.30498  9421.12  1062.77 3.62 3.24  83.3 -0.482    18.37 19.00 02a57794o0591o   0x0000    46.299626
57794.523666 18.208845      NaN    48.0    47.0   o  0.0   1.23 210.92212 54.30498   200.17   981.26 3.98 3.73 -89.4 -0.428    18.35 19.00 02a57794o0611o   0x0000    48.245780
57794.525313 18.147425      NaN    41.0    53.0   o  0.0   1.09 210.92212 54.30498  9431.54  1102.80 3.68 3.32  82.2 -0.490    18.34 19.00 02a57794o0614o   0x0000    54.107812
57794.536683 18.009935      NaN    59.0    56.0   o  0.0   1.21 210.92212 54.30498   222.33  1022.81 3.94 3.66  88.2 -0.442    18.20 18.84 02a57794o0634o   0x0000    57.049587
57794.538476 16.960064      NaN   -55.0   199.0   o  0.0   1.20 210.92212 54.30498  9372.55  1029.45 3.60 3.24  85.8 -0.547    16.86 16.79 02a57794o0637o 0x400802   199.297906
57794.542087 18.063866      NaN   -60.0    72.0   o  0.0   1.05 210.92212 54.30498  2484.38   494.15 3.93 3.81 -70.6 -0.668    18.26 19.26 01a57794o0644o   0x0000    72.819333
57794.544733 17.870951      NaN    -3.0    86.0   o  0.0   0.85 210.92212 54.30498  3674.20 10286.40 3.45 3.37  -3.1 -0.708    18.31 19.30 01a57794o0649o  0x80000    86.687112
57794.549409 17.900816      NaN    68.0    61.0   o  0.0   1.04 210.92212 54.30498   160.58   939.39 3.95 3.63  89.7 -0.405    18.14 18.77 02a57794o0657o   0x0000    61.964952
57794.551239 17.408507      NaN   113.0    94.0   o  0.0   0.97 210.92212 54.30498  9360.27  1150.36 3.66 3.25  85.7 -0.478    17.67 18.01 02a57794o0660o   0x0000    94.629041
57794.554417 17.845990      NaN    39.0    75.0   o  0.0   1.03 210.92212 54.30498  2457.10   455.64 3.90 3.75 -67.8 -0.673    18.30 19.28 01a57794o0667o   0x0000    75.786907
57794.557073 17.793801      NaN    37.0    80.0   o  0.0   0.90 210.92212 54.30498  3652.29 10246.70 3.32 3.26  10.2 -0.719    18.36 19.33 01a57794o0672o   0x0000    80.738190
57794.561701 18.034118      NaN  -110.0    74.0   o  0.0   1.01 210.92212 54.30498   137.66  1057.52 3.90 3.63  89.7 -0.427    17.83 18.24 02a57794o0680o   0x0000    74.797429
57794.563362 18.125925      NaN    -4.0    68.0   o  0.0   1.11 210.92212 54.30498  9396.22  1092.35 3.63 3.21  86.2 -0.498    17.97 18.32 02a57794o0683o   0x0000    68.866939
57794.566749 17.922662      NaN    24.0    74.0   o  0.0   0.95 210.92212 54.30498  2523.83   530.52 3.81 3.64 -68.9 -0.651    18.33 19.30 01a57794o0690o  0x80000    74.797429
57794.569493 17.990970      NaN   -91.0    77.0   o  0.0   0.92 210.92212 54.30498  3711.14 10321.88 3.33 3.25   7.3 -0.697    18.38 19.36 01a57794o0695o   0x0000    77.766672
57794.573926 16.370017      NaN   188.0   280.0   o  0.0   1.34 210.92212 54.30498   171.65  1002.25 3.85 3.57  86.0 -0.448    16.48 16.20 02a57794o0703o 0x400802   280.211804
57794.579025 17.990970      NaN  -110.0    77.0   o  0.0   0.80 210.92212 54.30498  2541.23   410.43 3.83 3.68 -69.6 -0.651    18.33 19.32 01a57794o0713o   0x0000    77.766672
57794.581760 17.976960      NaN   -66.0    78.0   o  0.0   0.83 210.92212 54.30498  3734.24 10201.31 3.36 3.25   2.0 -0.685    18.38 19.38 01a57794o0718o   0x0000    78.756938
57794.591341 17.981610      NaN    29.0    68.0   o  0.0   1.22 210.92212 54.30498  2495.45   469.56 3.83 3.69 -66.6 -0.665    18.36 19.34 01a57794o0736o  0x80000    68.866939
57794.594018 17.949472      NaN   -10.0    80.0   o  0.0   0.91 210.92212 54.30498  3701.38 10259.09 3.44 3.29  -3.0 -0.687    18.38 19.40 01a57794o0741o   0x0000    80.738190
57798.520921 18.910912      NaN    -5.0    33.0   o  0.0   0.95 210.92212 54.30498  7022.06   905.94 3.53 3.38 -78.0 -0.472    18.81 19.80 02a57798o0629o  0x80000    34.751336
