         MJD         m       dm  uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57581.304631 19.212347      NaN  -38    25 c    0   0.99 210.90448 54.32038  3734.05  6888.98 4.12 3.85 -62.1 -0.443    19.01 20.65 02a57581o0111c   0x0000  26.388307
57581.321240 19.256669      NaN  -28    24 c    0   1.11 210.90448 54.32038  3789.46  6963.47 3.97 3.69 -62.9 -0.451    19.00 20.58 02a57581o0145c   0x0000  25.442931
57581.328019 18.955691      NaN    8    29 c    0   0.73 210.90448 54.32038  3801.83  6846.09 3.92 3.63 -72.2 -0.454    19.00 20.57 02a57581o0159c   0x0000  30.205012
57581.338880 19.051202      NaN   -2    29 c    0   0.85 210.90448 54.32038  3769.08  6905.07 3.99 3.68 -66.0 -0.453    18.93 20.48 02a57581o0181c   0x0000  30.205012
57605.257770 18.073966 0.192794  214    38 c    0   1.26 210.90448 54.32038  4009.91  7005.10 4.26 3.91  41.4 -0.371    18.85 21.71 02a57605o0052c 0x400400  38.927403
57605.266058 18.131260      NaN   77    42 c    0   0.79 210.90448 54.32038  3986.98  6964.52 4.44 4.23  41.7 -0.398    18.84 21.70 02a57605o0066c  0x80000  42.840900
57605.277177 18.403357 0.302357  158    44 c    0   0.86 210.90448 54.32038  4043.18  7037.99 5.25 5.14  64.4 -0.323    18.70 21.72 02a57605o0085c 0x400500  44.803379
57605.290850 19.256669      NaN  -28    24 c    0   1.01 210.90448 54.32038  4066.85  6921.91 4.92 4.71 -64.6 -0.356    19.19 21.41 02a57605o0109c  0x80000  25.442931
57605.303123 19.510313      NaN  -39    19 c    0   0.91 210.90448 54.32038  4021.54  6977.74 4.12 3.93 -60.1 -0.388    19.35 21.41 02a57605o0133c  0x80000  20.792853
57609.251150 18.967180      NaN   19    25 c    0   1.47 210.90448 54.32038  1304.65 10138.63 4.18 3.79 -54.7 -0.424    19.04 20.57 02a57609o0045c   0x0000  26.388307
57609.257024 15.934022 0.349895 1536   495 c    0   0.26 210.90448 54.32038 10527.89 10262.45 4.94 3.91  81.8 -0.425    19.23 20.92 02a57609o0055c  0x80002 495.072058
57609.260345 18.702047      NaN   42    26 c    0   1.12 210.90448 54.32038  1280.85 10097.10 4.25 3.89 -54.0 -0.430    19.15 20.84 02a57609o0061c   0x0000  27.337570
57609.274446 18.776955      NaN   37    25 c    0   1.02 210.90448 54.32038  1335.98 10172.91 4.24 4.00 -55.0 -0.431    19.15 20.86 02a57609o0086c  0x80000  26.388307
57609.275582 17.866751      NaN  100    53 c    0   0.59 210.90448 54.32038 10513.79 10219.89 5.08 4.04  81.4 -0.383    19.23 20.97 02a57609o0088c 0x400100  53.668825
57609.283416 18.675237      NaN   39    28 c    0   1.12 210.90448 54.32038  1347.88 10050.03 4.35 3.86 -54.8 -0.413    19.11 20.83 02a57609o0102c  0x80000  29.246243
57609.293767 18.978793      NaN   12    27 c    0   0.98 210.90448 54.32038  1311.64 10114.30 4.49 3.95 -54.0 -0.404    19.06 20.79 02a57609o0120c   0x0000  28.290329
57746.613969 19.510313      NaN   -8    19 c    0   0.90 210.90448 54.32038  9607.77  2362.07 4.06 3.82  81.8 -0.422    19.61 21.65 02a57746o0819c  0x80000  20.792853
57746.625461 19.510313      NaN  -19    19 c    0   1.08 210.90448 54.32038  9618.15  2401.70 4.08 3.83  80.8 -0.420    19.61 21.63 02a57746o0841c  0x80000  20.792853
57746.627011 19.510313      NaN   -6    19 c    0   0.90 210.90448 54.32038   412.29  2291.86 4.23 4.16 -88.2 -0.368    19.54 21.57 02a57746o0844c   0x0000  20.792853
57746.636855 19.155932      NaN   19    20 c    0   0.88 210.90448 54.32038  9562.63  2328.80 4.24 4.02  81.0 -0.403    19.60 21.66 02a57746o0863c   0x0000  21.710429
57746.638445 19.510313      NaN    3    18 c    0   1.01 210.90448 54.32038   424.92  2332.06 4.28 4.21  86.2 -0.365    19.56 21.60 02a57746o0866c   0x0000  19.883228
57746.648259 19.472870      NaN    5    18 c    0   0.96 210.90448 54.32038  9548.62  2446.96 4.17 3.92  78.8 -0.407    19.60 21.66 02a57746o0885c   0x0000  19.883228
57746.650355 19.631075      NaN  -10    17 c    0   1.08 210.90448 54.32038   366.16  2249.68 4.15 4.02  85.9 -0.380    19.60 21.59 02a57746o0889c   0x0000  18.982696
57746.659628 19.169763      NaN   12    22 c    0   0.84 210.90448 54.32038  9584.76  2388.70 4.06 3.80  79.6 -0.417    19.52 21.38 02a57746o0907c  0x80000  23.565711
57746.661195 19.183773      NaN   23    18 c    0   1.08 210.90448 54.32038   355.17  2386.20 4.09 3.96  84.4 -0.381    19.40 21.16 02a57746o0910c   0x0000  19.883228
57746.669931 18.474346      NaN   28    40 c    0   1.22 210.90448 54.32038   388.46  2310.60 4.32 4.15  80.2 -0.359    18.45 19.40 02a57746o0927c   0x0000  40.882059
57778.570698 19.212347      NaN   15    20 c    0   0.76 210.90448 54.32038  9098.65 10185.86 4.12 3.71 -88.2 -0.431    19.77 21.82 02a57778o0568c  0x80000  21.710429
57778.576629 19.491430      NaN    1    19 c    0   1.37 210.90448 54.32038  7874.43   384.72 4.00 3.78  15.0 -0.454    19.75 21.80 02a57778o0578c  0x80000  20.792853
57778.584061 19.491430      NaN    4    18 c    0   1.07 210.90448 54.32038  9112.00 10227.32 4.09 3.68 -88.2 -0.432    19.77 21.81 02a57778o0592c  0x80000  19.883228
57778.589437 19.401649      NaN  -19    21 c    0   0.70 210.90448 54.32038  7886.70   425.63 3.94 3.77  17.9 -0.452    19.77 21.82 02a57778o0602c  0x80000  22.634989
57778.596885 19.102305      NaN   26    19 c    0   0.85 210.90448 54.32038  9054.66 10153.30 4.09 3.73  89.4 -0.433    19.78 21.83 02a57778o0616c 0x400400  20.792853
57778.602290 18.847027      NaN   45    20 c    0   0.87 210.90448 54.32038  7844.19   350.26 3.95 3.73  14.9 -0.453    19.79 21.85 02a57778o0626c  0x80000  21.710429
57778.609876 19.569016      NaN   -9    18 c    0   1.06 210.90448 54.32038  9032.54 10274.46 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c  0x80000  19.883228
57778.615190 19.401649      NaN  -18    21 c    0   0.57 210.90448 54.32038  7823.62   473.95 3.85 3.67  17.4 -0.453    19.81 21.88 02a57778o0650c  0x80000  22.634989
57778.622705 19.569016      NaN  -30    18 c    0   0.85 210.90448 54.32038  9078.02 10214.95 3.98 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c  0x80000  19.883228
57778.628048 19.351140      NaN  -31    22 c    0   0.88 210.90448 54.32038  7857.73   414.85 3.99 3.81  15.1 -0.447    19.77 21.86 02a57778o0674c  0x80000  23.565711
57782.565439 19.696897      NaN  -23    16 c    0   1.15 210.90448 54.32038  8310.22  1384.69 3.86 3.76  84.2 -0.417    19.82 21.96 02a57782o0717c  0x80000  18.092616
57782.579866 19.631075      NaN  -39    17 c    0   0.80 210.90448 54.32038  8332.17  1424.61 3.89 3.75 -88.4 -0.409    19.84 21.99 02a57782o0743c  0x80000  18.982696
57782.593858 19.766969      NaN   -4    15 c    0   1.02 210.90448 54.32038  8275.87  1351.55 3.81 3.67  86.7 -0.414    19.88 22.03 02a57782o0769c  0x80000  17.214608
57782.607900 19.569016      NaN  -23    18 c    0   0.91 210.90448 54.32038  8252.91  1475.14 3.93 3.77  83.5 -0.405    19.81 21.96 02a57782o0795c  0x80000  19.883228
57782.621826 19.631075      NaN  -32    17 c    0   1.04 210.90448 54.32038  8301.43  1417.02 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c  0x80000  18.982696
57786.563706 19.491430      NaN    4    18 c    0   0.91 210.90448 54.32038  9325.76  9905.57 3.91 3.50 -86.1 -0.427    19.80 21.89 02a57786o0507c   0x0000  19.883228
