         MJD         m  dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57605.277177 18.343209 NaN   26.0  47.0   c  0.0   0.77 210.89922 54.31833  4049.07  7033.94 5.25 5.14  64.4 -0.324    18.70 21.72 02a57605o0085c 0x400500  47.752934
57605.290850 19.256669 NaN  -45.0  24.0   c  0.0   1.05 210.89922 54.31833  4072.74  6917.86 4.92 4.71 -64.7 -0.356    19.19 21.41 02a57605o0109c  0x80000  25.442931
57605.303123 19.384550 NaN    7.0  19.0   c  0.0   1.00 210.89922 54.31833  4027.43  6973.68 4.12 3.93 -60.2 -0.388    19.35 21.41 02a57605o0133c  0x80000  20.792853
57609.251150 19.002397 NaN   10.0  27.0   c  0.0   1.05 210.89922 54.31833  1310.52 10134.26 4.18 3.79 -54.7 -0.424    19.04 20.57 02a57609o0045c   0x0000  28.290329
57609.257024       NaN NaN    NaN   NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN  0x80003        NaN
57609.260345 19.169763 NaN  -19.0  26.0   c  0.0   1.09 210.89922 54.31833  1286.72 10092.72 4.25 3.89 -54.0 -0.430    19.15 20.84 02a57609o0061c   0x0000  27.337570
57609.274446 19.302877 NaN   -5.0  23.0   c  0.0   1.22 210.89922 54.31833  1341.85 10168.54 4.24 4.00 -55.0 -0.431    19.15 20.86 02a57609o0086c  0x80000  24.501893
57609.275582 15.836727 NaN -119.0 560.0   c  0.0   0.01 210.89922 54.31833 10520.08 10216.32 5.08 4.04  81.4 -0.382    19.23 20.97 02a57609o0088c 0x400102 560.063695
57609.283416 18.702047 NaN   39.0  27.0   c  0.0   1.25 210.89922 54.31833  1353.75 10045.66 4.35 3.86 -54.8 -0.413    19.11 20.83 02a57609o0102c  0x80000  28.290329
57609.293767 19.128787 NaN   -1.0  27.0   c  0.0   1.12 210.89922 54.31833  1317.50 10109.94 4.49 3.95 -54.0 -0.404    19.06 20.79 02a57609o0120c   0x0000  28.290329
57746.613969 19.334813 NaN   13.0  18.0   c  0.0   0.85 210.89922 54.31833  9601.96  2366.42 4.06 3.82  81.9 -0.422    19.61 21.65 02a57746o0819c  0x80000  19.883228
57746.625461 19.183773 NaN   26.0  17.0   c  0.0   1.33 210.89922 54.31833  9612.34  2406.04 4.08 3.83  80.8 -0.420    19.61 21.63 02a57746o0841c  0x80000  18.982696
57746.627011 19.631075 NaN   -1.0  17.0   c  0.0   1.03 210.89922 54.31833   406.05  2295.46 4.23 4.16 -88.3 -0.368    19.54 21.57 02a57746o0844c   0x0000  18.982696
57746.636855 19.510313 NaN   -1.0  19.0   c  0.0   0.88 210.89922 54.31833  9556.82  2333.14 4.24 4.02  81.0 -0.403    19.60 21.66 02a57746o0863c   0x0000  20.792853
57746.638445 19.510313 NaN    6.0  17.0   c  0.0   1.13 210.89922 54.31833   418.68  2335.66 4.28 4.21  86.1 -0.364    19.56 21.60 02a57746o0866c   0x0000  18.982696
57746.648259 19.652575 NaN    2.0  16.0   c  0.0   1.29 210.89922 54.31833  9542.81  2451.30 4.17 3.92  78.8 -0.407    19.60 21.66 02a57746o0885c   0x0000  18.092616
57746.650355 19.472870 NaN    5.0  18.0   c  0.0   1.00 210.89922 54.31833   359.91  2253.27 4.15 4.02  85.8 -0.380    19.60 21.59 02a57746o0889c   0x0000  19.883228
57746.659628 19.241693 NaN   16.0  19.0   c  0.0   1.16 210.89922 54.31833  9578.95  2393.04 4.06 3.80  79.6 -0.417    19.52 21.38 02a57746o0907c  0x80000  20.792853
57746.661195 19.569016 NaN   -1.0  18.0   c  0.0   1.25 210.89922 54.31833   348.92  2389.80 4.09 3.96  84.3 -0.381    19.40 21.16 02a57746o0910c   0x0000  19.883228
