         MJD         m       dm      uJy    duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57568.337986 18.445391      NaN     71.0    27.0   o  0.0   0.93 210.89571 54.30804  2738.69  7906.85 3.85 3.46 -62.7 -0.470    19.09 20.74 02a57568o0209o  0x80000    29.114521
57568.343307 19.038793      NaN     19.0    23.0   o  0.0   1.01 210.89571 54.30804  2750.30  7788.87 3.78 3.37 -67.1 -0.461    19.12 20.79 02a57568o0220o   0x0000    25.449073
57568.356106 19.076453      NaN     13.0    24.0   o  0.0   0.91 210.89571 54.30804  2717.20  7848.64 3.76 3.39 -64.5 -0.463    19.13 20.81 02a57568o0246o   0x0000    26.356315
57589.280444 17.710822      NaN    101.0    66.0   o  0.0   1.03 210.89571 54.30804  2896.72  9830.38 3.77 3.57 -44.0 -0.497    18.28 19.15 02a57589o0116o   0x0000    66.892865
57589.288075       NaN      NaN      NaN     NaN NaN  NaN    NaN       NaN      NaN      NaN      NaN  NaN  NaN   NaN    NaN      NaN   NaN            NaN 0x400803          NaN
57589.293601 18.158337      NaN     -6.0    66.0   o  0.0   1.21 210.89571 54.30804  2872.59  9790.52 3.80 3.56 -48.2 -0.508    18.19 19.03 02a57589o0142o   0x0000    66.892865
57598.263361 19.038793      NaN     16.0    24.0   o  0.0   1.00 210.89571 54.30804  3952.77  8867.51 4.11 3.89 -68.8 -0.436    19.08 20.79 02a57598o0056o  0x80000    26.356315
57598.273753 19.063754      NaN      5.0    27.0   o  0.0   0.97 210.89571 54.30804  3928.68  8827.83 4.32 3.97 -67.6 -0.422    19.06 20.87 02a57598o0077o  0x80000    29.114521
57598.286435 19.302877      NaN    -10.0    23.0   o  0.0   0.99 210.89571 54.30804  3983.45  8904.03 4.27 3.91 -69.2 -0.436    19.06 20.87 02a57598o0103o  0x80000    25.449073
57598.302465 19.128787      NaN      6.0    25.0   o  0.0   1.22 210.89571 54.30804  4006.39  8782.16 4.60 4.18 -71.6 -0.416    18.98 20.86 02a57598o0136o  0x80000    27.270044
57598.311407 19.089302      NaN    -24.0    28.0   o  0.0   1.20 210.89571 54.30804  3973.39  8842.43 4.57 4.14 -69.7 -0.450    18.96 20.84 02a57598o0154o  0x80000    30.044223
57613.253769 18.786693      NaN     -5.0    37.0   o  0.0   1.09 210.89571 54.30804  2784.30  8663.90 3.66 3.62  55.4 -0.444    18.68 20.28 02a57613o0050o   0x0000    38.570135
57613.267021 17.967720      NaN    113.0    41.0   o  0.0   0.89 210.89571 54.30804  1667.49  8668.08 3.77 3.73 -75.7 -0.455    18.65 20.29 02a57613o0075o   0x0000    42.422345
57613.286519 18.186107      NaN     64.0    43.0   o  0.0   0.94 210.89571 54.30804  1719.15  8740.64 3.80 3.67 -56.1 -0.451    18.59 20.15 02a57613o0111o  0x80000    44.358261
57613.295862 18.489118 0.312335    146.0    42.0   o  0.0   0.97 210.89571 54.30804  1741.24  8619.92 3.71 3.55 -53.2 -0.467    18.58 20.10 02a57613o0129o  0x80000    43.389576
57613.300693 18.396507      NaN     42.0    39.0   o  0.0   1.06 210.89571 54.30804  1705.18  8679.63 3.62 3.45 -57.8 -0.469    18.58 20.04 02a57613o0138o  0x80000    40.492658
57617.259169 17.696393      NaN   -101.0   101.0   o  0.0   0.95 210.89571 54.30804 10285.75  8526.54 4.93 3.21  87.6 -0.483    18.31 19.62 02a57617o0071o  0x80000   101.585704
57617.268637 17.494268      NaN     77.0    96.0   o  0.0   1.00 210.89571 54.30804 10260.12  8484.76 4.96 3.22  87.5 -0.492    18.29 19.58 02a57617o0089o   0x0000    96.616020
57617.277966 17.729132      NaN     18.0    92.0   o  0.0   0.89 210.89571 54.30804  1080.71  8429.99 4.05 3.29 -57.2 -0.518    18.16 19.35 02a57617o0107o   0x0000    92.642622
57617.285399 17.584152      NaN      6.0   110.0   o  0.0   1.07 210.89571 54.30804 10315.42  8565.13 5.18 3.22  87.7 -0.478    18.23 19.49 02a57617o0121o   0x0000   110.538027
57617.296271 17.654224      NaN    -56.0   105.0   o  0.0   1.19 210.89571 54.30804 10336.30  8448.12 5.23 3.26  86.8 -0.444    18.20 19.42 02a57617o0142o  0x80000   105.563513
57617.300548 17.411259      NaN     31.0   121.0   o  0.0   1.16 210.89571 54.30804 10289.84  8502.80 5.28 3.28  89.6 -0.512    18.18 19.42 02a57617o0150o   0x0000   121.489322
57620.277061 16.442062      NaN    155.0   269.0   o  0.0   0.16 210.89571 54.30804 10479.81  9008.40 4.77 3.43  85.9 -0.513    18.50 19.93 02a57620o0085o  0x80002   269.220459
57620.286887 16.844580      NaN    214.0   150.0   o  0.0   0.29 210.89571 54.30804 10452.99  8968.55 4.92 3.51  85.2 -0.519    18.39 19.81 02a57620o0103o  0x80000   150.394998
57620.299398 16.255835      NaN    200.0   314.0   o  0.0   0.14 210.89571 54.30804 10507.91  9050.88 5.16 3.64  86.9 -0.503    18.30 19.68 02a57620o0127o 0x400802   314.188885
57762.575567 18.955691      NaN      2.0    31.0   o  0.0   0.81 210.89571 54.30804  6031.92  2448.93 3.59 3.51 -75.6 -0.429    18.96 20.19 02a57762o0748o   0x0000    32.858109
57762.587569 19.401649      NaN    -31.0    21.0   o  0.0   1.15 210.89571 54.30804  6052.64  2490.58 3.55 3.41 -81.6 -0.435    19.22 20.65 02a57762o0770o   0x0000    23.657035
57762.598663 19.510313      NaN    -39.0    19.0   o  0.0   0.78 210.89571 54.30804  5997.45  2414.91 3.56 3.44 -76.1 -0.433    19.50 21.20 02a57762o0791o   0x0000    21.901035
57762.609868 19.472870      NaN      8.0    17.0   o  0.0   1.02 210.89571 54.30804  5972.94  2532.36 3.53 3.41 -83.8 -0.432    19.58 21.35 02a57762o0812o  0x80000    20.190476
57762.621499 19.510313      NaN     -7.0    19.0   o  0.0   0.91 210.89571 54.30804  6017.15  2474.61 3.59 3.46 -82.9 -0.429    19.55 21.33 02a57762o0834o  0x80000    21.901035
57766.588053 18.757738      NaN    -40.0    38.0   o  0.0   1.06 210.89571 54.30804  8251.16  2320.66 3.54 3.21  87.8 -0.478    18.50 19.21 02a57766o0718o   0x0000    39.530435
57766.600816 18.649074      NaN    -27.0    42.0   o  0.0   0.73 210.89571 54.30804  8262.42  2362.58 3.55 3.17  89.3 -0.478    18.53 19.25 02a57766o0741o   0x0000    43.389576
57766.614587 18.511660      NaN      8.0    45.0   o  0.0   0.82 210.89571 54.30804  8207.36  2288.67 3.55 3.25  85.4 -0.470    18.54 19.28 02a57766o0765o   0x0000    46.299626
57766.628115 18.757738      NaN    -46.0    38.0   o  0.0   1.02 210.89571 54.30804  8192.71  2407.81 3.61 3.29  86.7 -0.468    18.55 19.32 02a57766o0789o   0x0000    39.530435
