         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57746.638445 19.569016      NaN   -13    18 c    0   1.10 210.91067 54.3211   432.08  2331.12 4.28 4.21  86.3 -0.365    19.56 21.60 02a57746o0866c   0x0000  19.883228
57746.648259 19.510313      NaN    -8    19 c    0   0.89 210.91067 54.3211  9555.62  2445.16 4.17 3.92  78.8 -0.408    19.60 21.66 02a57746o0885c   0x0000  20.792853
57746.650355 19.631075      NaN    -2    17 c    0   1.14 210.91067 54.3211   373.33  2248.74 4.15 4.02  86.0 -0.380    19.60 21.59 02a57746o0889c   0x0000  18.982696
57746.659628 19.454622      NaN     0    20 c    0   1.00 210.91067 54.3211  9591.76  2386.89 4.06 3.80  79.6 -0.417    19.52 21.38 02a57746o0907c  0x80000  21.710429
57746.661195 19.014394      NaN    27    21 c    0   0.73 210.91067 54.3211   362.33  2385.27 4.09 3.96  84.5 -0.381    19.40 21.16 02a57746o0910c   0x0000  22.634989
57746.669931 18.675237      NaN    -3    41 c    0   1.02 210.91067 54.3211   395.62  2309.67 4.32 4.15  80.2 -0.359    18.45 19.40 02a57746o0927c   0x0000  41.860993
57778.570698 19.436675      NaN     1    20 c    0   0.74 210.91067 54.3211  9105.64 10184.16 4.12 3.71 -88.2 -0.431    19.77 21.82 02a57778o0568c  0x80000  21.710429
57778.576629 19.351140      NaN   -19    22 c    0   0.95 210.91067 54.3211  7881.44   383.05 4.00 3.78  15.1 -0.454    19.75 21.80 02a57778o0578c  0x80000  23.565711
57778.584061 19.169763      NaN    24    18 c    0   1.01 210.91067 54.3211  9119.00 10225.62 4.09 3.68 -88.2 -0.432    19.77 21.81 02a57778o0592c  0x80000  19.883228
57778.589437 19.076453      NaN    25    20 c    0   0.86 210.91067 54.3211  7893.71   423.95 3.94 3.77  18.0 -0.452    19.77 21.82 02a57778o0602c  0x80000  21.710429
57778.596885 19.256669      NaN    18    18 c    0   1.08 210.91067 54.3211  9061.66 10151.60 4.09 3.73  89.4 -0.433    19.78 21.83 02a57778o0616c 0x400400  19.883228
57778.602290 19.155932      NaN    22    19 c    0   1.19 210.91067 54.3211  7851.20   348.59 3.95 3.73  15.0 -0.453    19.79 21.85 02a57778o0626c  0x80000  20.792853
57778.609876 19.454622      NaN    -4    20 c    0   0.96 210.91067 54.3211  9039.54 10272.77 4.04 3.68 -88.5 -0.432    19.80 21.86 02a57778o0640c  0x80000  21.710429
57778.615190 19.256669      NaN     6    22 c    0   0.73 210.91067 54.3211  7830.63   472.28 3.85 3.67  17.5 -0.453    19.81 21.88 02a57778o0650c  0x80000  23.565711
57778.622705 19.529530      NaN     2    18 c    0   0.98 210.91067 54.3211  9085.01 10213.26 3.99 3.63 -89.0 -0.436    19.82 21.89 02a57778o0664c  0x80000  19.883228
57778.628048 19.026525      NaN    23    22 c    0   0.90 210.91067 54.3211  7864.74   413.18 3.99 3.81  15.2 -0.447    19.77 21.86 02a57778o0674c  0x80000  23.565711
57782.565439 19.696897      NaN   -24    16 c    0   1.10 210.91067 54.3211  8317.22  1382.98 3.86 3.76  84.1 -0.417    19.82 21.96 02a57782o0717c  0x80000  18.092616
57782.579866 19.696897      NaN   -12    16 c    0   0.85 210.91067 54.3211  8339.16  1422.91 3.89 3.75 -88.5 -0.409    19.84 21.99 02a57782o0743c  0x80000  18.092616
57782.593858 19.569016      NaN   -20    18 c    0   0.73 210.91067 54.3211  8282.86  1349.86 3.81 3.67  86.7 -0.414    19.88 22.03 02a57782o0769c  0x80000  19.883228
57782.607900 19.510313      NaN    -1    19 c    0   0.86 210.91067 54.3211  8259.91  1473.45 3.93 3.77  83.5 -0.405    19.81 21.96 02a57782o0795c  0x80000  20.792853
57782.621826 19.351140      NaN    18    16 c    0   1.19 210.91067 54.3211  8308.42  1415.32 3.86 3.71  85.7 -0.415    19.84 21.99 02a57782o0821c  0x80000  18.092616
57786.563706 19.510313      NaN    -6    19 c    0   0.84 210.91067 54.3211  9332.75  9903.85 3.91 3.50 -86.1 -0.427    19.80 21.89 02a57786o0507c   0x0000  20.792853
57786.566299 19.454622      NaN    -2    20 c    0   1.05 210.91067 54.3211  8090.32   103.95 3.90 3.68  12.6 -0.447    19.82 21.92 02a57786o0512c   0x0000  21.710429
57786.576403 19.142275      NaN    26    18 c    0   1.01 210.91067 54.3211  9343.92  9944.14 3.97 3.59 -88.6 -0.418    19.82 21.94 02a57786o0531c  0x80000  19.883228
57786.579012 19.351140      NaN   -19    22 c    0   0.97 210.91067 54.3211  8102.59   144.51 3.88 3.68  17.0 -0.448    19.85 21.96 02a57786o0536c   0x0000  23.565711
57786.589214 19.631075      NaN   -21    17 c    0   0.95 210.91067 54.3211  9285.77  9868.71 3.94 3.57 -90.0 -0.429    19.83 21.94 02a57786o0555c   0x0000  18.982696
57786.591848 19.256669      NaN   -26    24 c    0   0.97 210.91067 54.3211  8046.88    68.80 3.91 3.71  15.3 -0.450    19.68 21.79 02a57786o0560c  0x80000  25.442931
57786.602149 18.978793      NaN    18    25 c    0   1.05 210.91067 54.3211  9263.04  9990.40 3.98 3.64  85.5 -0.433    19.48 21.55 02a57786o0579c   0x0000  26.388307
57786.604786 19.197966      NaN     7    23 c    0   1.03 210.91067 54.3211  8035.54   189.97 3.88 3.76  18.5 -0.442    19.84 21.98 02a57786o0584c  0x80000  24.501893
57786.615038 19.529530      NaN     2    18 c    0   0.98 210.91067 54.3211  9307.99  9931.69 3.95 3.59  86.1 -0.426    19.78 21.88 02a57786o0603c   0x0000  19.883228
57786.617646 19.401649      NaN   -14    21 c    0   0.91 210.91067 54.3211  8069.92   133.40 3.90 3.74  24.3 -0.449    19.84 21.99 02a57786o0608c  0x80000  22.634989
57806.543426 19.569016      NaN     0    18 c    0   1.12 210.91067 54.3211  9192.78  1286.38 3.85 3.71  59.6 -0.446    19.76 21.82 02a57806o0606c  0x80000  19.883228
57806.546470 19.183773      NaN    20    19 c    0   1.15 210.91067 54.3211  9219.04  1323.54 3.98 3.84  54.8 -0.429    19.74 21.83 02a57806o0612c  0x80000  20.792853
57806.563479 19.302877      NaN    18    17 c    0   1.27 210.91067 54.3211  9161.60  1250.81 4.05 3.88  52.0 -0.427    19.76 21.89 02a57806o0643c  0x80000  18.982696
57806.577726 19.384550      NaN     7    19 c    0   0.96 210.91067 54.3211  9141.22  1369.98 3.91 3.72  64.8 -0.441    19.76 21.84 02a57806o0669c  0x80000  20.792853
57806.591596 19.401649      NaN   -25    21 c    0   0.80 210.91067 54.3211  9191.30  1309.26 3.91 3.71  60.6 -0.439    19.72 21.75 02a57806o0695c   0x0000  22.634989
