         MJD         m       dm    uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask     duJy_new
57527.394983 18.574166      NaN    -52    45 o    0   1.12 210.91067 54.3211  2729.11  9333.72 4.33 3.87 -63.2 -0.461    18.38 19.45 02a57527o0177o  0x80000    46.299626
57527.405379 18.249822      NaN     44    46 o    0   1.12 210.91067 54.3211  2698.48  9393.16 4.34 3.86 -61.1 -0.455    18.37 19.43 02a57527o0198o  0x80000    47.272141
57535.336981 15.427085      NaN    506   648 o    0   0.76 210.91067 54.3211  2453.17  8225.49 3.91 3.44 -66.3 -0.479    15.47 16.84 02a57535o0225o 0x400802   648.091549
57535.346198 17.473643      NaN    -90   124 o    0   0.94 210.91067 54.3211  2441.49  8184.55 3.83 3.38 -66.0 -0.484    17.61 19.09 02a57535o0244o  0x80000   124.477529
57535.363162 17.293839      NaN    133   102 o    0   0.35 210.91067 54.3211  2500.94  8259.80 3.85 3.45 -67.2 -0.475    18.26 19.82 02a57535o0278o 0x400600   102.579995
57535.369944 18.878500      NaN    -10    34 o    0   0.80 210.91067 54.3211  2514.98  8142.88 3.84 3.44 -65.9 -0.459    18.86 20.44 02a57535o0292o  0x80000    35.702315
57535.380630 19.169763      NaN    -48    26 o    0   1.10 210.91067 54.3211  2480.64  8209.71 3.84 3.47 -62.4 -0.454    19.07 20.70 02a57535o0313o  0x80000    28.189632
57568.311481 19.051202      NaN     -6    29 o    0   0.83 210.91067 54.3211  2678.28  7900.62 3.89 3.50 -65.9 -0.471    19.04 20.65 02a57568o0155o   0x0000    30.978304
57568.321807 19.351140      NaN    -54    22 o    0   1.21 210.91067 54.3211  2666.53  7858.42 3.77 3.41 -65.6 -0.475    19.08 20.69 02a57568o0176o   0x0000    24.549039
57568.337986 19.169763      NaN    -31    26 o    0   1.06 210.91067 54.3211  2722.42  7932.79 3.85 3.46 -62.6 -0.470    19.09 20.74 02a57568o0209o  0x80000    28.189632
57568.343307 18.910912      NaN     30    23 o    0   1.14 210.91067 54.3211  2734.03  7814.79 3.78 3.38 -66.9 -0.460    19.12 20.79 02a57568o0220o   0x0000    25.449073
57568.356106 19.115465      NaN     10    24 o    0   1.12 210.91067 54.3211  2700.93  7874.58 3.76 3.40 -64.4 -0.462    19.13 20.81 02a57568o0246o   0x0000    26.356315
57589.280444 18.226218      NaN     -9    62 o    0   1.24 210.91067 54.3211  2880.29  9856.55 3.78 3.57 -43.0 -0.495    18.28 19.15 02a57589o0116o   0x0000    62.949625
57589.288075 17.274231      NaN   -125   149 o    0   0.34 210.91067 54.3211  1697.02    50.57 5.06 3.14  -8.4 -0.496    18.20 19.05 02a57589o0131o 0x400800   149.397642
57589.293601 17.963129      NaN     18    73 o    0   1.12 210.91067 54.3211  2856.17  9816.68 3.81 3.56 -47.3 -0.507    18.19 19.03 02a57589o0142o   0x0000    73.808233
57598.263361 19.089302      NaN      6    26 o    0   1.09 210.91067 54.3211  3936.15  8893.27 4.11 3.89 -68.5 -0.436    19.08 20.79 02a57598o0056o  0x80000    28.189632
