         MJD         m       dm    uJy  duJy   F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs     Mask   duJy_new
57549.332077 19.351140      NaN    6.0  20.0   c  0.0   1.24 210.89571 54.30804  2425.90  9668.86 4.08 3.84 -55.3 -0.425    19.44 21.31 02a57549o0078c   0x0000  21.710429
57549.342782 19.002397      NaN   25.0  22.0   c  0.0   0.91 210.89571 54.30804  2415.74  9629.08 4.16 3.87 -53.9 -0.416    19.44 21.33 02a57549o0100c   0x0000  23.565711
57549.359807 19.401649      NaN   -3.0  21.0   c  0.0   1.00 210.89571 54.30804  2472.09  9704.50 4.11 3.83 -48.6 -0.420    19.46 21.36 02a57549o0135c   0x0000  22.634989
57549.367069 19.302877      NaN  -14.0  23.0   c  0.0   1.04 210.89571 54.30804  2484.74  9587.71 4.12 3.84 -53.9 -0.424    19.47 21.39 02a57549o0150c 0x400200  24.501893
57549.375839 19.038793      NaN   25.0  21.0   c  0.0   0.80 210.89571 54.30804  2453.29  9651.41 4.24 3.89 -49.4 -0.416    19.49 21.47 02a57549o0168c   0x0000  22.634989
57581.293250 19.212347      NaN  -38.0  25.0   c  0.0   1.01 210.89571 54.30804  3756.16  6906.25 4.16 3.83 -77.1 -0.443    19.01 20.64 02a57581o0088c   0x0000  26.388307
57581.304631 18.944322      NaN   24.0  24.0   c  0.0   1.12 210.89571 54.30804  3743.57  6864.89 4.12 3.85 -62.1 -0.443    19.01 20.65 02a57581o0111c   0x0000  25.442931
57581.321240 19.226921      NaN    5.0  23.0   c  0.0   1.29 210.89571 54.30804  3798.99  6939.39 3.97 3.69 -62.9 -0.452    19.00 20.58 02a57581o0145c   0x0000  24.501893
57581.328019 19.212347      NaN  -37.0  25.0   c  0.0   1.24 210.89571 54.30804  3811.36  6822.02 3.92 3.63 -72.2 -0.454    19.00 20.57 02a57581o0159c   0x0000  26.388307
57581.338880 19.302877      NaN  -36.0  23.0   c  0.0   1.44 210.89571 54.30804  3778.61  6880.99 3.99 3.68 -66.0 -0.453    18.93 20.48 02a57581o0181c   0x0000  24.501893
57605.257770 18.816441      NaN  -23.0  36.0   c  0.0   1.32 210.89571 54.30804  4019.51  6981.04 4.26 3.91  41.5 -0.372    18.85 21.71 02a57605o0052c 0x400400  36.977598
57605.266058 18.816441      NaN  -12.0  36.0   c  0.0   1.14 210.89571 54.30804  3996.58  6940.47 4.44 4.23  41.9 -0.399    18.84 21.70 02a57605o0066c  0x80000  36.977598
