 sigma_kern  peak_appmag  peak_flux peak_mjd sigma_sim    max_fom max_fom_mjd
        130        21.53    8.87156  58116.5      20.0   -8.55096     58096.5
        130        21.53    8.87156  57916.5      40.0  18.754047     57956.5
        130        21.53    8.87156  58785.5      80.0  24.052081     58865.5
        130        21.53    8.87156  57708.5      80.0    18.1044     57783.5
        130        21.53    8.87156  59226.5     250.0  28.851567     59218.5
        130        21.53    8.87156  57924.5     200.0  63.463815     57894.5
        130        21.53    8.87156  57458.5      40.0   3.718211     57498.5
        130        21.53    8.87156  59475.5     150.0   1.139499     59419.5
        130        21.53    8.87156  60007.5      20.0   6.957313     59987.5
        130        21.53    8.87156  58815.5      20.0  -4.835617     58835.5
        130        21.53    8.87156  59577.5     150.0  17.296395     59609.5
        130        21.53    8.87156  58587.5     110.0  19.658292     58622.5
        130        21.53    8.87156  59684.5     200.0  29.121344     59661.5
        130        21.53    8.87156  57340.5      40.0   0.962268     57300.5
        130        21.53    8.87156  58200.5      80.0  50.407749     58212.5
        130        21.53    8.87156  59321.5     150.0  79.033741     59348.5
        130        21.53    8.87156  59332.5     250.0   64.61078     59370.5
        130        21.53    8.87156  59636.5     110.0  56.961131     59642.5
        130        21.53    8.87156  59191.5      40.0   24.20413     59231.5
        130        21.53    8.87156  58558.5     150.0   4.306215     58564.5
        130        21.53    8.87156  58199.5      20.0   -1.74346     58219.5
        130        21.53    8.87156  59508.5     110.0  23.600194     59398.5
        130        21.53    8.87156  57537.5     150.0   7.678272     57601.5
        130        21.53    8.87156  57633.5     250.0  15.700991     57772.5
        130        21.53    8.87156  58771.5     110.0  33.989037     58661.5
        130        21.53    8.87156  57557.5     110.0  11.824588     57667.5
        130        21.53    8.87156  60234.5     300.0  10.432224     60204.5
        130        21.53    8.87156  57614.5     110.0  14.562686     57724.5
        130        21.53    8.87156  59798.5      80.0  44.063384     59758.5
        130        21.53    8.87156  59317.5     110.0  51.282093     59346.5
        130        21.53    8.87156  60062.5     250.0  30.218017     60079.5
        130        21.53    8.87156  59215.5      80.0  13.062605     59285.5
        130        21.53    8.87156  57767.5      20.0   4.940833     57747.5
        130        21.53    8.87156  58403.5     250.0  13.165073     58355.5
        130        21.53    8.87156  57917.5     150.0  71.080316     57904.5
        130        21.53    8.87156  57813.5     200.0  69.704089     57889.5
        130        21.53    8.87156  58740.5     200.0  18.598915     58698.5
        130        21.53    8.87156  58799.5      80.0  33.227891     58879.5
        130        21.53    8.87156  59950.5     150.0   9.083894     60035.5
        130        21.53    8.87156  57751.5      80.0  22.818666     57813.5
        130        21.53    8.87156  58161.5     150.0  11.901086     58196.5
        130        21.53    8.87156  57847.5     300.0  59.477699     57867.5
        130        21.53    8.87156  58298.5      40.0  13.923372     58258.5
        130        21.53    8.87156  59801.5      20.0  -6.245794     59821.5
        130        21.53    8.87156  58844.5      20.0  -9.626798     58826.5
        130        21.53    8.87156  59872.5     200.0  -3.781268     59993.5
        130        21.53    8.87156  59405.5     300.0  62.702909     59360.5
        130        21.53    8.87156  57343.5      80.0  -2.017593     57263.5
        130        21.53    8.87156  60178.5      80.0  18.005174     60136.5
        130        21.53    8.87156  59688.5     300.0  67.501246     59668.5
        130        21.53    8.87156  59094.5      20.0  16.111532     59074.5
        130        21.53    8.87156  59591.5     250.0  50.422725     59625.5
        130        21.53    8.87156  59592.5      20.0  18.124363     59612.5
        130        21.53    8.87156  58788.5     200.0  11.644553     58777.5
        130        21.53    8.87156  59049.5      20.0   28.68207     59029.5
        130        21.53    8.87156  57561.5     300.0   3.297211     57532.5
